"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"4628","bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,6,5,162,239,137,102
"4629","bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,9,9,158,325,165,160
"4630","bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,483,125,11
"4631","bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,3,3,164,919,160,44
"4632","bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1262,167,128
"4633","bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,7,6,161,193,123,70
"4634","bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,5,4,163,301,157,144
"4635","bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,10,7,160,334,167,167
"4636","bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,755,152,26
"4637","bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1188,166,103
"4638","bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1332,167,165
"4639","bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,11,8,159,259,148,111
"4640","bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,8,7,160,323,166,157
"4641","bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,5,4,163,334,167,167
"4642","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,2,2,165,940,160,56
"4643","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1290,167,143
"4644","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"4645","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,18,7,160,5,3,2
"4646","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,22,6,161,4,2,2
"4647","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,27,7,160,5,3,2
"4648","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,7,4,163,32,6,1
"4649","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,7,6,161,11,3,0
"4650","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,4,3,164,12,5,0
"4651","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,22,7,160,6,4,2
"4652","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,11,5,162,5,5,0
"4653","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,14,4,163,13,9,4
"4654","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,4,3,164,40,11,0
"4655","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,5,4,163,27,11,1
"4656","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,3,2,165,71,21,1
"4657","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,19,6,161,25,16,9
"4658","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,23,5,162,23,16,7
"4659","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,7,2,165,38,23,15
"4660","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,5,5,162,52,13,3
"4661","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,7,5,162,85,20,5
"4662","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,3,2,165,209,51,11
"4663","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,36,11,156,41,27,14
"4664","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,4,3,164,49,34,15
"4665","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,19,5,162,104,59,45
"4666","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,3,3,164,204,42,12
"4667","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,2,1,166,190,41,8
"4668","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,2,2,165,417,80,26
"4669","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,15,8,159,60,39,21
"4670","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,5,4,163,103,59,44
"4671","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,11,3,164,202,112,90
"4672","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,0,0,167,231,46,11
"4673","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,4,3,164,480,87,39
"4674","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,3,2,165,901,140,84
"4675","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,23,6,161,112,64,48
"4676","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,23,7,160,198,108,90
"4677","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,15,7,160,299,154,145
"4678","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,4,3,164,436,83,26
"4679","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,8,6,161,753,125,67
"4680","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,2,1,166,1181,158,127
"4681","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,15,5,162,173,102,71
"4682","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,15,4,163,267,141,126
"4683","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,8,3,164,320,162,158
"4684","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,1,1,166,570,101,43
"4685","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,2,2,165,1043,148,98
"4686","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,5,3,164,1317,167,159
"4687","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,25,5,162,211,118,93
"4688","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,9,3,164,311,157,154
"4689","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,22,6,161,334,167,167
"4690","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,7,4,163,749,118,69
"4691","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,2,1,166,1266,164,144
"4692","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,12,7,160,1336,167,167
"4693","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,8,2,165,283,147,136
"4694","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,7,1,166,331,166,165
"4695","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,24,8,159,334,167,167
"4696","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,0,0,167,1075,150,117
"4697","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,3,2,165,1287,165,153
"4698","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,0,0,167,1336,167,167
"4699","bt","glm",167,25,0.1,8,2,0.001,0,0,0,6,6,161,3,3,0
"4700","bt","glm",167,50,0.1,8,2,0.001,0,0,0,9,9,158,3,3,0
"4701","bt","glm",167,100,0.1,8,2,0.001,0,0,0,8,8,159,1,1,0
"4702","bt","glm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,5,5,0
"4703","bt","glm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,9,9,0
"4704","bt","glm",167,100,0.1,2,8,0.001,0,0,0,0,0,167,12,10,0
"4705","bt","glm",167,25,0.1,8,2,0.025,0,0,0,13,12,155,8,8,0
"4706","bt","glm",167,50,0.1,8,2,0.025,0,0,0,7,7,160,3,3,0
"4707","bt","glm",167,100,0.1,8,2,0.025,0,0,0,7,6,161,8,6,2
"4708","bt","glm",167,25,0.1,2,8,0.025,0,0,0,2,2,165,24,22,0
"4709","bt","glm",167,50,0.1,2,8,0.025,0,0,0,2,2,165,20,18,0
"4710","bt","glm",167,100,0.1,2,8,0.025,0,0,0,2,2,165,19,17,0
"4711","bt","glm",167,25,0.1,8,2,0.05,0,0,0,8,7,160,6,6,0
"4712","bt","glm",167,50,0.1,8,2,0.05,0,0,0,5,5,162,15,15,0
"4713","bt","glm",167,100,0.1,8,2,0.05,0,0,0,5,5,162,29,29,0
"4714","bt","glm",167,25,0.1,2,8,0.05,0,0,0,3,3,164,30,28,0
"4715","bt","glm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,41,39,0
"4716","bt","glm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,103,85,0
"4717","bt","glm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,14,14,0
"4718","bt","glm",167,50,0.1,8,2,0.075,0,0,0,7,7,160,31,31,0
"4719","bt","glm",167,100,0.1,8,2,0.075,0,0,0,4,4,163,91,80,11
"4720","bt","glm",167,25,0.1,2,8,0.075,0,0,0,2,2,165,59,48,0
"4721","bt","glm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,140,103,0
"4722","bt","glm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,308,147,0
"4723","bt","glm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,54,49,5
"4724","bt","glm",167,50,0.1,8,2,0.1,0,0,0,8,8,159,89,80,9
"4725","bt","glm",167,100,0.1,8,2,0.1,0,0,0,8,8,159,176,132,44
"4726","bt","glm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,146,99,0
"4727","bt","glm",167,50,0.1,2,8,0.1,0,0,0,4,4,163,275,138,0
"4728","bt","glm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,679,167,0
"4729","bt","glm",167,25,0.1,8,2,0.125,0,0,0,6,6,161,67,60,7
"4730","bt","glm",167,50,0.1,8,2,0.125,0,0,0,5,5,162,132,108,24
"4731","bt","glm",167,100,0.1,8,2,0.125,0,0,0,5,5,162,274,163,111
"4732","bt","glm",167,25,0.1,2,8,0.125,0,0,0,4,4,163,295,144,0
"4733","bt","glm",167,50,0.1,2,8,0.125,0,0,0,0,0,167,590,166,0
"4734","bt","glm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1081,167,32
"4735","bt","glm",167,25,0.1,8,2,0.15,0,0,0,8,8,159,132,108,24
"4736","bt","glm",167,50,0.1,8,2,0.15,0,0,0,6,6,161,239,155,84
"4737","bt","glm",167,100,0.1,8,2,0.15,0,0,0,7,6,161,322,167,155
"4738","bt","glm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,441,163,0
"4739","bt","glm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,912,167,10
"4740","bt","glm",167,100,0.1,2,8,0.15,0,0,0,0,0,167,1261,167,107
"4741","bt","glm",167,25,0.1,8,2,0.175,0,0,0,6,5,162,199,146,53
"4742","bt","glm",167,50,0.1,8,2,0.175,0,0,0,5,5,162,300,166,134
"4743","bt","glm",167,100,0.1,8,2,0.175,0,0,0,6,6,161,334,167,167
"4744","bt","glm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,676,165,0
"4745","bt","glm",167,50,0.1,2,8,0.175,0,0,0,0,0,167,1131,167,36
"4746","bt","glm",167,100,0.1,2,8,0.175,0,0,0,0,0,167,1329,167,160
"4747","bt","glm",167,25,0.1,8,2,0.2,0,0,0,7,6,161,243,157,86
"4748","bt","glm",167,50,0.1,8,2,0.2,0,0,0,5,5,162,319,167,152
"4749","bt","glm",167,100,0.1,8,2,0.2,0,0,0,8,8,159,334,167,167
"4750","bt","glm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,901,167,10
"4751","bt","glm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1286,167,126
"4752","bt","glm",167,100,0.1,2,8,0.2,0,0,0,5,5,162,1336,167,167
"4753","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,10,7,160,2,2,0
"4754","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,4,4,163,2,1,1
"4755","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,12,7,160,1,1,0
"4756","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,24,15,0
"4757","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,0,0,167,11,9,0
"4758","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,10,6,0
"4759","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,6,4,163,3,3,0
"4760","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,5,5,162,7,6,1
"4761","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,14,11,156,10,9,1
"4762","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,5,4,163,7,6,0
"4763","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,3,3,164,11,10,0
"4764","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,19,15,0
"4765","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,7,6,161,13,12,1
"4766","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,13,9,158,22,20,2
"4767","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,6,3,164,29,25,4
"4768","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,3,3,164,44,23,0
"4769","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,2,2,165,50,25,0
"4770","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,122,53,1
"4771","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,9,8,159,21,20,1
"4772","bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,12,9,158,35,30,5
"4773","bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,14,8,159,80,64,16
"4774","bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,93,46,0
"4775","bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,1,1,166,147,57,0
"4776","bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,382,125,4
"4777","bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,14,10,157,34,28,6
"4778","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,6,5,162,93,66,27
"4779","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,10,6,161,172,109,63
"4780","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,168,66,0
"4781","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,342,117,4
"4782","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,748,152,25
"4783","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,10,8,159,84,62,22
"4784","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,6,5,162,150,102,48
"4785","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,5,4,163,280,154,126
"4786","bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,1,1,166,332,107,2
"4787","bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,2,2,165,600,141,12
"4788","bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,3,3,164,1099,166,78
"4789","bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,9,6,161,148,99,49
"4790","bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,9,6,161,234,142,92
"4791","bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,7,7,160,316,165,151
"4792","bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,3,2,165,515,133,7
"4793","bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,0,0,167,904,159,43
"4794","bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,0,0,167,1304,167,144
"4795","bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,8,6,161,191,122,69
"4796","bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,9,8,159,288,158,130
"4797","bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,10,8,159,334,167,167
"4798","bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,2,2,165,773,157,21
"4799","bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,0,0,167,1163,166,94
"4800","bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,4,4,163,1333,167,164
"4801","bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,1,1,166,234,142,92
"4802","bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,6,5,162,314,165,149
"4803","bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,4,3,164,334,167,167
"4804","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,1,1,166,956,161,55
"4805","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,3,3,164,1283,167,137
"4806","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"4807","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,21,5,162,5,4,1
"4808","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,12,2,165,3,3,0
"4809","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,14,5,162,2,1,1
"4810","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,0,0,167,13,5,0
"4811","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,6,3,164,14,6,1
"4812","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,0,0,167,16,4,0
"4813","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,35,8,159,5,4,1
"4814","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,16,4,163,12,8,4
"4815","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,0,0,167,10,8,2
"4816","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,5,3,164,32,12,0
"4817","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,0,0,167,38,12,1
"4818","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,6,4,163,40,11,2
"4819","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,27,7,160,15,12,3
"4820","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,20,6,161,16,10,6
"4821","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,22,7,160,35,26,9
"4822","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,3,2,165,68,21,4
"4823","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,1,1,166,73,19,3
"4824","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,6,4,163,174,39,8
"4825","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,11,6,161,38,26,12
"4826","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,30,12,155,36,22,14
"4827","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,24,8,159,104,65,39
"4828","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,3,3,164,136,32,6
"4829","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,4,4,163,219,48,14
"4830","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,2,1,166,418,76,24
"4831","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,17,6,161,66,43,23
"4832","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,4,3,164,117,71,46
"4833","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,9,4,163,211,116,95
"4834","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,0,0,167,249,52,10
"4835","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,1,1,166,457,86,26
"4836","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,2,2,165,797,124,72
"4837","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,14,4,163,106,63,43
"4838","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,9,4,163,180,101,79
"4839","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,6,4,163,294,153,141
"4840","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,2,2,165,440,81,22
"4841","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,6,4,163,833,129,69
"4842","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,3,2,165,1181,159,129
"4843","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,10,3,164,170,94,76
"4844","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,6,4,163,267,142,125
"4845","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,16,5,162,324,164,160
"4846","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,2,2,165,668,112,53
"4847","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,1,1,166,1038,148,109
"4848","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,3,3,164,1283,164,149
"4849","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,14,3,164,213,120,93
"4850","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,28,7,160,314,160,154
"4851","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,11,3,164,334,167,167
"4852","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,2,2,165,864,136,75
"4853","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,7,5,162,1179,155,134
"4854","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,5,3,164,1335,167,166
"4855","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,36,8,159,274,146,128
"4856","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,35,9,158,330,166,164
"4857","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,12,6,161,334,167,167
"4858","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,1,1,166,1083,152,110
"4859","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,4,3,164,1319,167,160
"4860","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,9,5,162,1336,167,167
"4861","bt","glm",167,25,0.1,8,2,0.001,0,0,0,11,11,156,5,5,0
"4862","bt","glm",167,50,0.1,8,2,0.001,0,0,0,5,4,163,0,0,0
"4863","bt","glm",167,100,0.1,8,2,0.001,0,0,0,3,3,164,2,2,0
"4864","bt","glm",167,25,0.1,2,8,0.001,0,0,0,0,0,167,6,6,0
"4865","bt","glm",167,50,0.1,2,8,0.001,0,0,0,3,3,164,8,7,0
"4866","bt","glm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,10,10,0
"4867","bt","glm",167,25,0.1,8,2,0.025,0,0,0,8,8,159,3,3,0
"4868","bt","glm",167,50,0.1,8,2,0.025,0,0,0,3,3,164,2,2,0
"4869","bt","glm",167,100,0.1,8,2,0.025,0,0,0,11,11,156,5,5,0
"4870","bt","glm",167,25,0.1,2,8,0.025,0,0,0,3,3,164,13,12,0
"4871","bt","glm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,9,9,0
"4872","bt","glm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,26,24,0
"4873","bt","glm",167,25,0.1,8,2,0.05,0,0,0,6,6,161,8,8,0
"4874","bt","glm",167,50,0.1,8,2,0.05,0,0,0,7,7,160,8,8,0
"4875","bt","glm",167,100,0.1,8,2,0.05,0,0,0,7,7,160,30,28,2
"4876","bt","glm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,21,20,0
"4877","bt","glm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,49,41,0
"4878","bt","glm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,93,77,0
"4879","bt","glm",167,25,0.1,8,2,0.075,0,0,0,6,6,161,22,22,0
"4880","bt","glm",167,50,0.1,8,2,0.075,0,0,0,6,6,161,32,27,5
"4881","bt","glm",167,100,0.1,8,2,0.075,0,0,0,9,8,159,88,75,13
"4882","bt","glm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,66,57,0
"4883","bt","glm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,140,100,0
"4884","bt","glm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,294,147,0
"4885","bt","glm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,33,28,5
"4886","bt","glm",167,50,0.1,8,2,0.1,0,0,0,8,7,160,81,68,13
"4887","bt","glm",167,100,0.1,8,2,0.1,0,0,0,9,9,158,169,128,41
"4888","bt","glm",167,25,0.1,2,8,0.1,0,0,0,1,1,166,135,96,0
"4889","bt","glm",167,50,0.1,2,8,0.1,0,0,0,2,2,165,336,149,0
"4890","bt","glm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,698,167,1
"4891","bt","glm",167,25,0.1,8,2,0.125,0,0,0,5,5,162,76,67,9
"4892","bt","glm",167,50,0.1,8,2,0.125,0,0,0,9,9,158,157,123,34
"4893","bt","glm",167,100,0.1,8,2,0.125,0,0,0,8,8,159,272,164,108
"4894","bt","glm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,301,143,0
"4895","bt","glm",167,50,0.1,2,8,0.125,0,0,0,2,2,165,573,167,0
"4896","bt","glm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1063,167,23
"4897","bt","glm",167,25,0.1,8,2,0.15,0,0,0,3,3,164,115,97,18
"4898","bt","glm",167,50,0.1,8,2,0.15,0,0,0,7,7,160,240,157,83
"4899","bt","glm",167,100,0.1,8,2,0.15,0,0,0,7,7,160,317,167,150
"4900","bt","glm",167,25,0.1,2,8,0.15,0,0,0,1,1,166,479,163,0
"4901","bt","glm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,882,167,6
"4902","bt","glm",167,100,0.1,2,8,0.15,0,0,0,3,3,164,1296,167,132
"4903","bt","glm",167,25,0.1,8,2,0.175,0,0,0,4,4,163,179,128,51
"4904","bt","glm",167,50,0.1,8,2,0.175,0,0,0,10,10,157,299,165,134
"4905","bt","glm",167,100,0.1,8,2,0.175,0,0,0,9,9,158,332,167,165
"4906","bt","glm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,712,167,1
"4907","bt","glm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1142,167,49
"4908","bt","glm",167,100,0.1,2,8,0.175,0,0,0,2,2,165,1332,167,163
"4909","bt","glm",167,25,0.1,8,2,0.2,0,0,0,1,1,166,248,156,92
"4910","bt","glm",167,50,0.1,8,2,0.2,0,0,0,3,3,164,328,167,161
"4911","bt","glm",167,100,0.1,8,2,0.2,0,0,0,6,5,162,334,167,167
"4912","bt","glm",167,25,0.1,2,8,0.2,0,0,0,0,0,167,917,167,6
"4913","bt","glm",167,50,0.1,2,8,0.2,0,0,0,0,0,167,1290,167,125
"4914","bt","glm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1335,167,166
"4915","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,10,8,159,3,3,0
"4916","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,8,6,161,2,2,0
"4917","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,15,12,155,2,2,0
"4918","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,7,6,0
"4919","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,13,10,0
"4920","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,4,4,163,2,2,0
"4921","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,10,6,161,12,10,2
"4922","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,11,8,159,8,7,1
"4923","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,11,9,158,6,4,2
"4924","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,14,12,0
"4925","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,24,15,0
"4926","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,0,0,167,19,15,0
"4927","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,11,8,159,14,12,2
"4928","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,11,9,158,16,11,5
"4929","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,4,4,163,24,19,5
"4930","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,17,11,0
"4931","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,2,2,165,47,34,0
"4932","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,2,1,166,75,43,0
"4933","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,6,3,164,25,21,4
